,E_POA_kWm2,Panel_POA_kWm2,E_Beam_kWm2,E_Diffuse_kWm2,E_Ground_kWm2,ET_HRad_kWm2,Wind_Speed_ms,Ambient_Temperature_C,Declination_Angle,Solar_Time,Hour_Angle,AOI,Zenith_Angle,Hour_of_Day,Day_of_Year,Week_of_Year,Month_of_Year
2478,0.0353021169172896,0.0353021169172896,0.0,0.034307453160879055,0.000994663756410545,0.29427748071550347,5.18,7.66,9.043806876412583,6.096378686659212,-88.55431970011182,85.62911241564149,81.8035102152273,6,104,15,4
2479,0.09262704653466486,0.09128595894500117,0.006199124103363202,0.08467369726090487,0.0017542251703967797,0.4880939704976073,5.53,8.61,9.043806876412583,7.096378686659212,-73.55431970011182,71.57152600932817,73.13736575069085,7,104,15,4
2480,0.16832240515941138,0.16692140129619223,0.016319961367808836,0.14885568936223098,0.0031467544293715434,0.6604989639789237,5.88,9.57,9.043806876412583,8.096378686659213,-58.55431970011181,57.44697974533324,64.75106359312882,8,104,15,4
2481,0.2775987425807009,0.27570387332704066,0.05045130746339781,0.22211986194853706,0.0050275731687660285,0.7997433457664248,6.09,10.14,9.043806876412583,9.096378686659213,-43.55431970011181,43.36751732220804,57.1331033131781,9,104,15,4
2482,0.43940645143817664,0.4371463743496786,0.1511192291150196,0.2808182017522924,0.007469020570864639,0.8963378413535131,6.3,10.71,9.043806876412583,10.096378686659213,-28.55431970011181,29.552844580487793,50.90740524190476,10,104,15,4
2483,0.5421989690505682,0.5411916542687376,0.22500685218169417,0.308222058265608,0.008970058603266008,0.9436996954958795,6.51,11.28,9.043806876412583,11.096378686659213,-13.55431970011181,16.8335421176995,46.825596556249444,11,104,15,4
2484,0.4772860072498037,0.47704027237921126,0.14012265129407603,0.32884434999302126,0.008319005962706377,0.9386012761028871,6.54,11.5,9.043806876412583,12.096378686659213,1.4456802998881901,10.652890198280733,45.57532241543039,12,104,15,4
2485,0.7281626497159562,0.7254807102260271,0.46081060510070887,0.25617564095230716,0.011176403662940308,0.8813900320306324,6.57,11.72,9.043806876412583,13.096378686659213,16.44568029988819,19.090960868923528,47.40972087246395,13,104,15,4
2486,0.6395517360163607,0.632584875890731,0.3839913987437025,0.24543285175284177,0.010127485519816461,0.7759648150165867,6.59,11.93,9.043806876412583,14.096378686659213,31.44568029988819,32.174534533391395,51.96490858397718,14,104,15,4
2487,0.4791821428819076,0.4686515312838584,0.23857388401950771,0.23254244003768892,0.008065818824710967,0.6295101793768494,6.74,11.17,9.043806876412583,15.096378686659213,46.44568029988819,46.07065770935521,58.51468506745714,15,104,15,4
2488,0.30924503894306404,0.29832964428426384,0.10803605341199816,0.19560269890402462,0.005606286627041254,0.4520067665025415,6.88,10.4,9.043806876412583,16.09637868665921,61.44568029988817,60.170118303425994,66.32452289337414,16,104,15,4
2489,0.06755109417109706,0.06755109417109706,0.0,0.06624898888997781,0.001302105281119259,0.25555114064278533,7.02,9.64,9.043806876412583,17.09637868665921,76.44568029988817,74.28945547741249,74.79944105052354,17,104,15,4
2490,0.012218074710500678,0.012218074710500678,0.0,0.011982972368076368,0.00023510234242431067,0.05353142804165185,7.22,8.58,9.043806876412583,18.09637868665921,91.44568029988817,88.32271651339776,83.47104774916585,18,104,15,4
2491,0.0,0.0,0.0,0.0,0.0,0.0,7.43,7.52,9.043806876412583,19.09637868665921,106.44568029988817,102.15975556045458,91.93722898863673,19,104,15,4
2492,0.0,0.0,0.0,0.0,0.0,0.0,7.63,6.45,9.043806876412583,20.09637868665921,121.44568029988817,115.63251652140116,99.80400574962182,20,104,15,4
2493,0.0,0.0,0.0,0.0,0.0,0.0,8.05,6.59,9.043806876412583,21.09637868665921,136.44568029988815,128.42441974703502,106.6434904262636,21,104,15,4
2494,0.0,0.0,0.0,0.0,0.0,0.0,8.47,6.73,9.043806876412583,22.09637868665921,151.44568029988815,139.85531455955655,111.98117524159885,22,104,15,4
2495,0.0,0.0,0.0,0.0,0.0,0.0,8.9,6.87,9.043806876412583,23.09637868665921,166.44568029988815,148.39353252098377,115.33739378430452,23,104,15,4
2496,0.0,0.0,0.0,0.0,0.0,0.0,8.9,6.86,9.414893346880053,0.10081953608838204,-178.48770695867427,150.94237710606023,115.96790166488972,0,105,15,4
2497,0.0,0.0,0.0,0.0,0.0,0.0,8.91,6.86,9.414893346880053,1.1008195360883821,-163.48770695867427,146.7334983974707,114.48788011921289,1,105,15,4
2498,0.0,0.0,0.0,0.0,0.0,0.0,8.91,6.85,9.414893346880053,2.1008195360883817,-148.48770695867427,137.51070718121358,110.71985284447014,2,105,15,4
2499,0.0,0.0,0.0,0.0,0.0,0.0,9.06,6.79,9.414893346880053,3.1008195360883817,-133.48770695867427,125.78078979686534,105.06406290737831,3,105,15,4
2500,0.0,0.0,0.0,0.0,0.0,0.0,9.21,6.73,9.414893346880053,4.100819536088382,-118.48770695867427,112.85386484610193,98.00153934473286,4,105,15,4
2501,0.0,0.0,0.0,0.0,0.0,0.10025443596928169,9.37,6.67,9.414893346880053,5.100819536088382,-103.48770695867427,99.315480456463,89.99580827298688,5,105,15,4
2502,0.03693835917247977,0.03693835917247977,0.0,0.03605220418949583,0.0008861549829839402,0.301943122146571,10.29,7.64,9.414893346880053,6.100819536088382,-88.48770695867427,85.44518680651404,81.464133899948,6,105,15,4
2503,0.19090156293662566,0.1718124594205844,0.0894289648395872,0.0982354196898114,0.0032371784072270475,0.4953812973735009,11.2,8.61,9.414893346880053,7.100819536088382,-73.48770695867427,71.39605529159144,72.79711752012999,7,105,15,4
2504,0.14125714945774376,0.1407987039288074,0.005395544710636052,0.13316697020701368,0.002694634540094022,0.6673864696800563,12.12,9.58,9.414893346880053,8.100819536088382,-58.487706958674266,57.27307291190918,64.40443837045514,8,105,15,4
2505,0.2598150094194766,0.25841874617851296,0.037587367590363324,0.21745325579834265,0.004774386030770617,0.8062367708255317,11.15,10.3,9.414893346880053,9.100819536088382,-43.487706958674266,43.18532863111086,56.77543368729274,9,105,15,4
2506,0.34012757246072134,0.339218199693784,0.06178627233062637,0.2721743848403496,0.00616691528974538,0.9024697822478357,10.17,11.02,9.414893346880053,10.100819536088382,-28.487706958674266,29.342913680604084,50.53732024613327,10,105,15,4
2507,1.0013822334850486,0.997460732862034,0.9079249937698534,0.08020108456157843,0.0132561551536169,0.9495273832511084,9.2,11.74,9.414893346880053,11.100819536088382,-13.487706958674268,16.544994887962194,46.448757321754364,11,105,15,4
2508,0.9477807042820914,0.9464957405006802,0.7854603621858879,0.149136526124871,0.013183815971332499,0.9442026760933397,9.16,11.93,9.414893346880053,12.100819536088382,1.5122930413257318,10.29393806640722,45.20569855668878,12,105,15,4
2509,0.5231900230239754,0.5220949403608801,0.19146917336904695,0.3227869606428046,0.008933889012123806,0.8868585307678366,9.13,12.12,9.414893346880053,13.100819536088382,16.512293041325734,18.932676442828846,47.062761732297645,13,105,15,4
2510,0.5699227724898162,0.5647912427669989,0.2844647027718274,0.2760720608165875,0.009386008901401328,0.7814028560128511,9.09,12.31,9.414893346880053,14.100819536088382,31.512293041325734,32.09418623692109,51.64770672251531,14,105,15,4
2511,0.6723814948199395,0.6482390913207172,0.5487259650077768,0.11336528113220624,0.010290248679956367,0.6350222817891928,7.87,11.78,9.414893346880053,15.100819536088382,46.512293041325734,46.01595985049461,58.22432179063965,15,105,15,4
2512,0.4131042041112661,0.38731385372071975,0.2560064960945362,0.14995421376614507,0.007143494250584824,0.45769240232487,6.64,11.25,9.414893346880053,16.10081953608838,61.512293041325705,60.12203304358721,66.0527261437446,16,105,15,4
2513,0.25225116316431556,0.20848198860715172,0.16323825442836104,0.08391299638490414,0.005099912351050432,0.2614979558538911,5.42,10.72,9.414893346880053,17.10081953608838,76.5122930413257,74.23795885491936,74.53659070373696,17,105,15,4
2514,0.053046490000581814,0.053046490000581814,0.0,0.0506954665763387,0.0023510234242431066,0.05980926967660248,4.58,9.54,9.414893346880053,18.10081953608838,91.5122930413257,88.26026254012788,83.20786909927897,18,105,15,4
2515,0.0,0.0,0.0,0.0,0.0,0.0,3.74,8.36,9.414893346880053,19.10081953608838,106.5122930413257,102.07853861873804,91.66525145713864,19,105,15,4
2516,0.0,0.0,0.0,0.0,0.0,0.0,2.9,7.18,9.414893346880053,20.10081953608838,121.5122930413257,115.52237124580495,99.51581328468123,20,105,15,4
2517,0.0,0.0,0.0,0.0,0.0,0.0,2.66,6.88,9.414893346880053,21.10081953608838,136.5122930413257,128.27026198316432,106.33338192520428,21,105,15,4
2518,0.0,0.0,0.0,0.0,0.0,0.0,2.43,6.57,9.414893346880053,22.10081953608838,151.5122930413257,139.6346590476731,111.64652355104323,22,105,15,4
2519,0.0,0.0,0.0,0.0,0.0,0.0,2.19,6.26,9.414893346880053,23.10081953608838,166.5122930413257,148.08400545218092,114.98032154622604,23,105,15,4
2520,0.0,0.0,0.0,0.0,0.0,0.0,2.43,5.94,9.783189981258822,0.10515770943739312,-178.4226343584391,150.57124307461442,115.59854777296337,0,106,16,4
2521,0.0,0.0,0.0,0.0,0.0,0.0,2.66,5.62,9.783189981258822,1.1051577094373932,-163.4226343584391,146.38054781239865,114.11405330806329,1,106,16,4
2522,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.3,9.783189981258822,2.105157709437393,-148.4226343584391,137.2113625252728,110.3506094636038,2,106,16,4
2523,0.0,0.0,0.0,0.0,0.0,0.0,4.47,5.51,9.783189981258822,3.105157709437393,-133.4226343584391,125.52786999144185,104.70453394818226,3,106,16,4
2524,0.0,0.0,0.0,0.0,0.0,0.0,6.05,5.72,9.783189981258822,4.1051577094373926,-118.42263435843911,112.63423851573745,97.65264407813298,4,106,16,4
2525,0.0,0.0,0.0,0.0,0.0,0.10816203978122485,7.63,5.93,9.783189981258822,5.1051577094373926,-103.42263435843911,99.11885434497299,89.65536429278,5,106,16,4
2526,0.009394081757175854,0.009394081757175854,0.0,0.009213233801464845,0.0001808479557110082,0.309513533839812,7.49,7.36,9.783189981258822,6.1051577094373926,-88.42263435843911,85.26388832406982,81.12805057692532,6,106,16,4
2527,0.028132999026396367,0.028132999026396367,0.0,0.027590455159263342,0.0005425438671330246,0.5025690804256701,7.35,8.8,9.783189981258822,7.1051577094373926,-73.42263435843911,71.22365666673323,72.46023532788868,7,106,16,4
2528,0.045872624031293496,0.045872624031293496,0.0,0.04498646904830956,0.0008861549829839402,0.6741722630783469,7.21,10.23,9.783189981258822,8.105157709437394,-58.42263435843908,57.10282432808877,64.06122871334223,8,106,16,4
2529,0.09160345151495797,0.09160345151495797,0.0,0.08983114154899009,0.0017723099659678805,0.8126286084877324,7.4,10.73,9.783189981258822,9.105157709437394,-43.42263435843908,43.00761831763854,56.42115832998839,9,106,16,4
2530,0.11389252959856484,0.11389252959856484,0.0,0.11168618453889054,0.0022063450596743004,0.9085025455241055,7.58,11.23,9.783189981258822,10.105157709437394,-28.422634358439083,29.13865434964625,50.17049612479789,10,106,16,4
2531,0.08861312119767926,0.08861312119767926,0.0,0.08689506561842468,0.001718055579254578,0.9552604238176097,7.77,11.73,9.783189981258822,11.105157709437394,-13.422634358439085,16.262989959191433,46.07495658828959,11,106,16,4
2532,0.23872555800131037,0.23872137096168608,0.0027481296037574518,0.2313658055269222,0.004611622870630709,0.9497157712335899,8.08,11.78,9.783189981258822,12.105157709437394,1.577365641560915,9.938794186314368,44.838908057748924,12,106,16,4
2533,0.13060481985308459,0.13060481985308459,0.0,0.12807294847313047,0.0025318713799541153,0.8922464466826755,8.4,11.83,9.783189981258822,13.105157709437394,16.577365641560917,18.780535071876027,46.71848434071299,13,106,16,4
2534,0.19833749902494738,0.19831437829987728,0.0012887927492986118,0.19321472961457542,0.0038339766610733747,0.7867688896604612,8.72,11.87,9.783189981258822,14.105157709437394,31.577365641560917,32.01709315390604,51.33299399864971,14,106,16,4
2535,0.3641160932516505,0.3598011869855631,0.09838093733912595,0.25917037512021496,0.006564780792309598,0.6404712213681076,8.8,11.31,9.783189981258822,15.105157709437394,46.57736564156092,45.962879585131944,57.93617190374422,15,106,16,4
2536,0.28966877263975355,0.28137861735346975,0.08252844713716162,0.2018053108091172,0.005335014693474742,0.4633233861314111,8.89,10.74,9.783189981258822,16.105157709437393,61.57736564156089,60.074579010091156,65.78283590520614,16,106,16,4
2537,0.08630615602489154,0.08630615602489154,0.0,0.08464235483235026,0.0016638011925412756,0.2673977161711113,8.98,10.18,9.783189981258822,17.105157709437393,76.57736564156089,74.18641634554744,74.2753738996137,17,106,16,4
2538,0.03759009959840673,0.03759009959840673,0.0,0.036866707775562696,0.0007233918228440328,0.06604622211252484,9.34,9.27,9.783189981258822,18.105157709437393,91.57736564156089,88.19724990379446,82.94612964124947,18,106,16,4
2539,0.0,0.0,0.0,0.0,0.0,0.0,9.71,8.36,9.783189981258822,19.105157709437393,106.57736564156089,101.99635332021117,91.3946279575884,19,106,16,4
2540,0.0,0.0,0.0,0.0,0.0,0.0,10.07,7.45,9.783189981258822,20.105157709437393,121.57736564156089,115.41094504134988,99.22902446992555,20,106,16,4
2541,0.0,0.0,0.0,0.0,0.0,0.0,9.33,7.36,9.783189981258822,21.105157709437393,136.5773656415609,128.1146916742157,106.02487990794839,21,106,16,4
2542,0.0,0.0,0.0,0.0,0.0,0.0,8.6,7.26,9.783189981258822,22.105157709437393,151.5773656415609,139.4129649652792,111.31382631034674,22,106,16,4
2543,0.0,0.0,0.0,0.0,0.0,0.0,7.86,7.17,9.783189981258822,23.105157709437393,166.5773656415609,147.77504716022236,114.62563294541206,23,106,16,4
2544,0.0,0.0,0.0,0.0,0.0,0.0,8.18,6.68,10.148587645307593,0.109388382698843,-178.35917425951737,150.20302352728976,115.23208387179255,0,107,16,4
2545,0.0,0.0,0.0,0.0,0.0,0.0,8.51,6.19,10.148587645307593,1.109388382698843,-163.35917425951737,146.03056509650065,113.74337857151258,1,107,16,4
2546,0.0,0.0,0.0,0.0,0.0,0.0,8.83,5.7,10.148587645307593,2.109388382698843,-148.35917425951737,136.91432151478213,109.98463469321803,2,107,16,4
2547,0.0,0.0,0.0,0.0,0.0,0.0,8.2,5.43,10.148587645307593,3.109388382698843,-133.35917425951737,125.27703035737758,104.34830832766635,3,107,16,4
2548,0.0,0.0,0.0,0.0,0.0,0.0,7.58,5.16,10.148587645307593,4.109388382698842,-118.35917425951736,112.41677552393485,97.3070715484098,4,107,16,4
2549,0.0,0.0,0.0,0.0,0.0,0.11597749923338317,6.95,4.9,10.148587645307593,5.109388382698842,-103.35917425951736,98.92462678300416,89.31828196072263,5,107,16,4
2550,0.036723769316175166,0.036723769316175166,0.0,0.03596420790218893,0.0007595614139862345,0.3169859718387931,7.3,6.06,10.148587645307593,6.109388382698842,-88.35917425951736,85.08532205030592,80.79539261520416,6,107,16,4
2551,0.12772991965213956,0.12349627504614452,0.02035355394004958,0.10500725749227577,0.0023691082198142076,0.5096549623811444,7.65,7.22,10.148587645307593,7.109388382698842,-73.35917425951736,71.05442483506286,72.12685178625172,7,107,16,4
2552,0.32651820484029903,0.3139200640767671,0.15124859236468088,0.16988034339543007,0.005389269080188044,0.6808543975555356,8.0,8.38,10.148587645307593,8.109388382698844,-58.35917425951734,56.93632138818853,63.72156802830701,8,107,16,4
2553,0.27563437517418127,0.2740353674323385,0.043969922581572195,0.22661879462827197,0.0050456579643371295,0.8189173187752754,8.54,9.09,10.148587645307593,9.109388382698844,-43.35917425951734,42.83447387880533,56.07041104698514,9,107,16,4
2554,0.2807232274139136,0.280386315695655,0.023610882817413765,0.2518315842897384,0.00528076030676144,0.9144349661190057,9.08,9.8,10.148587645307593,10.109388382698844,-28.35917425951734,28.940181932336397,49.80706381702409,10,107,16,4
2555,0.49820834417244264,0.497528589495514,0.16894245323071383,0.3207298674321692,0.008536023509559587,0.960897969770625,9.61,10.52,10.148587645307593,11.109388382698844,-13.359174259517337,15.987785593960822,45.70431541569118,11,107,16,4
2556,0.256387722933548,0.2563799846785851,0.005462617450370825,0.24598795629226664,0.0049371491909105236,0.9551399528150203,9.6,10.64,10.148587645307593,12.109388382698844,1.6408257404826632,9.587625957322354,44.47505463556457,12,107,16,4
2557,0.9842661553652092,0.9794212448098532,0.8757308944464395,0.09486315546701743,0.013672105451752221,0.8975533145921429,9.6,10.76,10.148587645307593,13.109388382698844,16.64082574048266,18.63451164987256,46.37697137758843,13,107,16,4
2558,0.8346873705757889,0.8222585777970894,0.6964920722130045,0.12596997655672032,0.012225321806064155,0.7920624893304626,9.59,10.88,10.148587645307593,14.109388382698844,31.64082574048266,31.943158516627093,51.0208333299817,14,107,16,4
2559,0.30021845292877175,0.2982123652198118,0.04587912291040066,0.24875112818690093,0.005588201831470154,0.6458565024397314,8.32,10.21,10.148587645307593,15.109388382698844,46.64082574048266,45.91133253274018,57.65028439845899,15,107,16,4
2560,0.09458158140806945,0.09458158140806945,0.0,0.09275501705538826,0.001826564352681183,0.46889905030973567,7.06,9.54,10.148587645307593,16.109388382698842,61.64082574048264,60.0276898865195,65.51489483788521,16,107,16,4
2561,0.12240673162833038,0.12108354817417942,0.0049781654584905195,0.11505945795002565,0.0023691082198142076,0.2732494908671183,5.79,8.87,10.148587645307593,17.109388382698842,76.64082574048264,74.13477990144807,74.01583379442665,17,107,16,4
2562,0.05077410012396245,0.05077410012396245,0.0,0.0497794363675519,0.000994663756410545,0.07224101826170816,5.47,7.76,10.148587645307593,18.109388382698842,91.64082574048264,88.13365010896949,82.68587838274136,18,107,16,4
2563,0.0,0.0,0.0,0.0,0.0,0.0,5.15,6.65,10.148587645307593,19.109388382698842,106.64082574048264,101.91319422699961,91.12541733303387,19,107,16,4
2564,0.0,0.0,0.0,0.0,0.0,0.0,4.83,5.53,10.148587645307593,20.109388382698842,121.64082574048264,115.29826239234544,98.94371060259549,20,107,16,4
2565,0.0,0.0,0.0,0.0,0.0,0.0,4.82,5.4,10.148587645307593,21.109388382698842,136.64082574048263,127.95777492663841,105.71806903117965,21,107,16,4
2566,0.0,0.0,0.0,0.0,0.0,0.0,4.81,5.27,10.148587645307593,22.109388382698842,151.64082574048263,139.190353187599,110.98318037914936,22,107,16,4
2567,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.14,10.148587645307593,23.109388382698842,166.64082574048263,147.4668123085631,114.27343443590725,23,107,16,4
2568,0.0,0.0,0.0,0.0,0.0,0.0,4.52,4.9,10.510978063812619,0.1135068910898136,-178.2973966336528,149.83783914539373,114.8686229233451,0,108,16,4
2569,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.65,10.510978063812619,1.1135068910898136,-163.2973966336528,145.68368895088693,113.37597490365545,1,108,16,4
2570,0.0,0.0,0.0,0.0,0.0,0.0,3.97,4.41,10.510978063812619,2.1135068910898136,-148.2973966336528,136.61973889371998,109.6220528505759,2,108,16,4
2571,0.0,0.0,0.0,0.0,0.0,0.0,3.73,4.33,10.510978063812619,3.1135068910898136,-133.2973966336528,125.02841579287109,103.995514044058,3,108,16,4
2572,0.0,0.0,0.0,0.0,0.0,0.0,3.49,4.26,10.510978063812619,4.113506891089814,-118.2973966336528,112.20160508271908,96.96495144711362,4,108,16,4
2573,0.0,0.0,0.0,0.0,0.0,0.12369782488938913,3.24,4.19,10.510978063812619,5.113506891089814,-103.2973966336528,98.73291214992355,88.98469126781639,5,108,16,4
2574,0.06773791231497815,0.04080890135263289,0.026219890376547497,0.04005315349717148,0.0014648684412591664,0.3243577899177867,3.65,5.2,10.510978063812619,6.113506891089814,-88.2973966336528,84.90958944298225,80.46628987078743,6,108,16,4
2575,0.24359302722876225,0.2122092293998546,0.1527720217109233,0.08680618090105457,0.004014824616784382,0.5166366870357296,4.05,6.2,10.510978063812619,7.113506891089814,-73.2973966336528,70.88845034394183,71.79709700161565,7,108,16,4
2576,0.37088440585647275,0.353834814104389,0.20666408247916235,0.15828851042998932,0.0059318129473210695,0.6874310271605321,4.46,7.21,10.510978063812619,8.113506891089814,-58.29739663365278,56.773646536823435,63.38558734277485,8,108,16,4
2577,0.3769660402846711,0.37229650581281354,0.12972465528142477,0.24078511298436336,0.006456272018882993,0.8251014582636801,3.73,7.84,10.510978063812619,9.113506891089814,-43.29739663365278,42.66597657603452,55.72332356064877,9,108,16,4
2578,0.446700636690322,0.4446036079848533,0.1491697129453137,0.2898629704228616,0.007667953322146749,0.9202659679766397,3.0,8.46,10.510978063812619,10.113506891089814,-28.29739663365278,28.74760353898425,49.44715262213286,10,108,16,4
2579,0.41468129603683435,0.41433331661874884,0.08956020581914516,0.31767015444239566,0.007450935775293538,0.9664392522292605,2.28,9.09,10.510978063812619,11.113506891089814,-13.297396633652783,15.719637458538358,45.33695362427882,11,108,16,4
2580,0.41170759580882016,0.4116056462165304,0.07754050407710253,0.3266799863652819,0.007487105366435741,0.9604746780046864,2.4,9.46,10.510978063812619,12.113506891089814,1.7026033663472173,9.24060539344526,44.11424091996293,12,108,16,4
2581,0.47957859089919397,0.47881897753943875,0.13948386640244814,0.33164912496504173,0.008445599531704083,0.9027787211793972,2.53,9.83,10.510978063812619,13.113506891089814,16.70260336634722,18.494568870636034,46.03830445637292,13,108,16,4
2582,0.5328255471885851,0.528763125632988,0.22881578444402834,0.29496736495900644,0.00904239778555041,0.7972832658639594,2.66,10.2,10.510978063812619,14.113506891089814,31.70260336634722,31.872282281130627,50.711286736335204,14,108,16,4
2583,0.5079369688904002,0.4962695638823636,0.26762594991963295,0.23173882587006553,0.008572193100701791,0.6511776529986365,2.52,9.75,10.510978063812619,15.113506891089814,46.70260336634722,45.861234070263365,57.36670774997151,15,108,16,4
2584,0.48183910957860254,0.44410245168493634,0.377793421063338,0.09583519132598474,0.008210497189279775,0.47441873864926104,2.38,9.31,10.510978063812619,16.113506891089813,61.70260336634719,59.98130044684296,65.24894554587034,16,108,16,4
2585,0.26312120129360417,0.21525182030567863,0.1808861901207449,0.07679148770595791,0.005443523466901347,0.27905235072082346,2.23,8.86,10.510978063812619,17.113506891089813,76.70260336634719,74.08300338169246,73.7580138992403,17,108,16,4
2586,0.07228598705052867,0.07228598705052867,0.0,0.0703870835155631,0.0018989035349655861,0.07839238569242626,2.14,7.9,10.510978063812619,18.113506891089813,91.70260336634719,88.06943718333144,82.42716497973217,18,108,16,4
2587,0.0,0.0,0.0,0.0,0.0,0.0,2.04,6.94,10.510978063812619,19.113506891089813,106.70260336634719,101.82905893262382,90.85767921528023,19,108,16,4
2588,0.0,0.0,0.0,0.0,0.0,0.0,1.94,5.97,10.510978063812619,20.113506891089813,121.70260336634719,115.18435117986222,98.65994372979529,20,108,16,4
2589,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.85,10.510978063812619,21.113506891089813,136.7026033663472,127.79958118400607,105.41303447127747,21,108,16,4
2590,0.0,0.0,0.0,0.0,0.0,0.0,2.06,5.72,10.510978063812619,22.113506891089813,151.7026033663472,138.9669465549881,110.65468274226136,22,108,16,4
2591,0.0,0.0,0.0,0.0,0.0,0.0,2.11,5.6,10.510978063812619,23.113506891089813,166.7026033663472,147.15945448035737,113.92383211036321,23,108,16,4
2592,0.0,0.0,0.0,0.0,0.0,0.0,2.19,5.27,10.870253852671832,0.11750873447702857,-178.23736898284457,149.4758092457566,114.50827696688896,0,109,16,4
2593,0.0,0.0,0.0,0.0,0.0,0.0,2.28,4.94,10.870253852671832,1.1175087344770285,-163.2373689828446,145.34005511060082,113.01195988847209,1,109,16,4
2594,0.0,0.0,0.0,0.0,0.0,0.0,2.36,4.61,10.870253852671832,2.1175087344770285,-148.2373689828446,136.32776582425282,109.26298641891809,2,109,16,4
2595,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.51,10.870253852671832,3.1175087344770285,-133.2373689828446,124.78216789725221,103.64627694088982,3,109,16,4
2596,0.0,0.0,0.0,0.0,0.0,0.0,2.44,4.41,10.870253852671832,4.1175087344770285,-118.23736898284457,111.98885318943034,96.62641109190058,4,109,16,4
2597,0.0,0.0,0.0,0.0,0.0,0.13132011984065112,2.48,4.31,10.870253852671832,5.1175087344770285,-103.23736898284457,98.5438214518175,88.65471968907207,5,109,16,4
2598,0.05861427222137226,0.04844620342542411,0.01026931204051855,0.047151363673161056,0.0011935965076926543,0.3316264406986926,3.21,5.59,10.870253852671832,6.1175087344770285,-88.23736898284457,84.73678824477567,80.14086960586823,6,109,16,4
2599,0.1267564908830243,0.12318921507,0.01757724186975707,0.10681014079345301,0.0023691082198142076,0.5235120998035513,3.94,6.86,10.870253852671832,7.1175087344770285,-73.23736898284457,70.72581949752453,71.47109848740118,7,109,16,4
2600,0.38166893273668556,0.363840046451331,0.21814113714645358,0.15743321948277103,0.006094576107460977,0.6939004065932738,4.66,8.14,10.870253852671832,8.11750873447703,-58.23736898284456,56.6148771700167,63.05341521424226,8,109,16,4
2601,0.6611040795942102,0.6425797764020029,0.5197769680779264,0.1318506786370271,0.00947643287925683,0.8311796795401332,5.26,8.85,10.870253852671832,9.11750873447703,-43.23736898284456,42.502201293416576,55.38002542262639,9,109,16,4
2602,0.5958294341897608,0.5913373126660333,0.3242187847627266,0.2621884709344906,0.009422178492543528,0.9259945630575256,5.87,9.57,10.870253852671832,10.11750873447703,-28.237368982844558,28.561017695611202,49.09089012997977,10,109,16,4
2603,0.5141568169672169,0.513477437437558,0.18099620470341038,0.32437140161625155,0.008789210647554998,0.971883579522744,6.47,10.28,10.870253852671832,11.11750873447703,-13.23736898284456,15.458797606530057,44.97298975659949,11,109,16,4
2604,0.5724607481186696,0.5721803926068605,0.23015644488190803,0.33266510719736486,0.009639196039396739,0.965719468298869,6.24,10.13,10.870253852671832,12.11750873447703,1.7626310171554405,8.897909980925057,43.756568446110094,12,109,16,4
2605,0.5620593138639223,0.5608467488741321,0.2260643501020984,0.3264642764958537,0.009530687265970133,0.9079223033791327,6.01,9.98,10.870253852671832,13.11750873447703,16.762631017155442,18.360657261031616,45.70256413969272,13,109,16,4
2606,0.23765048798679678,0.23756054968100027,0.005090616942035002,0.22798441776527326,0.004575453279488507,0.8024308660384833,5.78,9.83,10.870253852671832,14.11750873447703,31.762631017155442,31.804361428705743,50.40441537361273,14,109,16,4
2607,0.2306593178380356,0.2301924082239864,0.01074090385950812,0.21550572385917885,0.004412690119348601,0.656434223398843,5.36,9.47,10.870253852671832,15.11750873447703,46.76263101715544,45.812499528364825,57.08548996028271,15,109,16,4
2608,0.10112590297911649,0.10112590297911649,0.0,0.09917274505743759,0.0019531579216788887,0.47988180538524666,4.93,9.12,10.870253852671832,16.117508734477028,61.762631017155414,59.93534668916196,64.98503061850357,16,109,16,4
2609,0.1564345726660747,0.1517105069442562,0.01792934278181515,0.1354488994327435,0.003056330451516039,0.28480536751865027,4.51,8.76,10.870253852671832,17.117508734477028,76.76263101715541,74.0310426437336,73.50195811015485,17,109,16,4
